part,ebay_avg,google_avg,ebay_url,google_url,image_url,ai_valid
engine,608.25,,https://www.ebay.com/sch/i.html?_nkw=2010+BMW+X5+engine+used&LH_ItemCondition=3000,https://www.google.com/search?tbm=shop&q=2010+BMW+X5+engine+used,,True
